Date,corporate_loans_lagged_금리(연리%),corporate_loans_lagged_금리(연리%)_lag_6,corporate_loans_long_금리(연리%),GFCF_ICT_Real_long_GFCF_Real,GFCF_Real_ma6_GFCF_Real,GFCF_Real_ma6_GFCF_Real_6년_이동평균,ict_수입액 (백만US$),ict_수출액 (백만US$),info_comm_value,investment_final_전기기기 및 장치_계절조정지수 (2020=100),investment_final_전기기기 및 장치_원지수 (2020=100),investment_final_컴퓨터사무용기계_계절조정지수 (2020=100),investment_final_컴퓨터사무용기계_원지수 (2020=100),investment_final_특수산업용기계_계절조정지수 (2020=100),investment_final_특수산업용기계_원지수 (2020=100),investment_lagged_계절조정지수 (2020=100)_전기기기 및 장치,investment_lagged_계절조정지수 (2020=100)_컴퓨터사무용기계,investment_lagged_계절조정지수 (2020=100)_특수산업용기계,investment_lagged_원지수 (2020=100)_전기기기 및 장치,investment_lagged_원지수 (2020=100)_컴퓨터사무용기계,investment_lagged_원지수 (2020=100)_특수산업용기계,investment_lagged_계절조정지수 (2020=100)_lag_1_전기기기 및 장치,investment_lagged_계절조정지수 (2020=100)_lag_1_컴퓨터사무용기계,investment_lagged_계절조정지수 (2020=100)_lag_1_특수산업용기계,investment_lagged_계절조정지수 (2020=100)_lag_3_전기기기 및 장치,investment_lagged_계절조정지수 (2020=100)_lag_3_컴퓨터사무용기계,investment_lagged_계절조정지수 (2020=100)_lag_3_특수산업용기계,investment_lagged_계절조정지수 (2020=100)_lag_6_전기기기 및 장치,investment_lagged_계절조정지수 (2020=100)_lag_6_컴퓨터사무용기계,investment_lagged_계절조정지수 (2020=100)_lag_6_특수산업용기계,investment_lagged_계절조정지수 (2020=100)_lag_12_전기기기 및 장치,investment_lagged_계절조정지수 (2020=100)_lag_12_컴퓨터사무용기계,investment_lagged_계절조정지수 (2020=100)_lag_12_특수산업용기계,investment_lagged_원지수 (2020=100)_lag_1_전기기기 및 장치,investment_lagged_원지수 (2020=100)_lag_1_컴퓨터사무용기계,investment_lagged_원지수 (2020=100)_lag_1_특수산업용기계,investment_lagged_원지수 (2020=100)_lag_3_전기기기 및 장치,investment_lagged_원지수 (2020=100)_lag_3_컴퓨터사무용기계,investment_lagged_원지수 (2020=100)_lag_3_특수산업용기계,investment_lagged_원지수 (2020=100)_lag_6_전기기기 및 장치,investment_lagged_원지수 (2020=100)_lag_6_컴퓨터사무용기계,investment_lagged_원지수 (2020=100)_lag_6_특수산업용기계,investment_lagged_원지수 (2020=100)_lag_12_전기기기 및 장치,investment_lagged_원지수 (2020=100)_lag_12_컴퓨터사무용기계,investment_lagged_원지수 (2020=100)_lag_12_특수산업용기계,investment_ma_돈_전기기기 및 장치_원지수 (2020=100),investment_ma_돈_전기기기 및 장치_계절조정지수 (2020=100),investment_ma_돈_컴퓨터사무용기계_원지수 (2020=100),investment_ma_돈_컴퓨터사무용기계_계절조정지수 (2020=100),investment_ma_돈_특수산업용기계_원지수 (2020=100),investment_ma_돈_특수산업용기계_계절조정지수 (2020=100),investment_ma_이동평균_3개월_전기기기 및 장치_원지수 (2020=100),investment_ma_이동평균_3개월_전기기기 및 장치_계절조정지수 (2020=100),investment_ma_이동평균_3개월_컴퓨터사무용기계_원지수 (2020=100),investment_ma_이동평균_3개월_컴퓨터사무용기계_계절조정지수 (2020=100),investment_ma_이동평균_3개월_특수산업용기계_원지수 (2020=100),investment_ma_이동평균_3개월_특수산업용기계_계절조정지수 (2020=100),investment_ma_이동평균_6개월_전기기기 및 장치_원지수 (2020=100),investment_ma_이동평균_6개월_전기기기 및 장치_계절조정지수 (2020=100),investment_ma_이동평균_6개월_컴퓨터사무용기계_원지수 (2020=100),investment_ma_이동평균_6개월_컴퓨터사무용기계_계절조정지수 (2020=100),investment_ma_이동평균_6개월_특수산업용기계_원지수 (2020=100),investment_ma_이동평균_6개월_특수산업용기계_계절조정지수 (2020=100),investment_ma_이동평균_12개월_전기기기 및 장치_원지수 (2020=100),investment_ma_이동평균_12개월_전기기기 및 장치_계절조정지수 (2020=100),investment_ma_이동평균_12개월_컴퓨터사무용기계_원지수 (2020=100),investment_ma_이동평균_12개월_컴퓨터사무용기계_계절조정지수 (2020=100),investment_ma_이동평균_12개월_특수산업용기계_원지수 (2020=100),investment_ma_이동평균_12개월_특수산업용기계_계절조정지수 (2020=100),exchange_rate_lagged_환율,exchange_rate_lagged_환율_lag_1,exchange_rate_lagged_환율_lag_6,exchange_rate_long_환율,software_expenditure,gdp_통신업,application_lag1,application_lag2,corp_domestic_applications,corp_domestic_registrations,loan_avg,loan_avg_lag1,loan_avg_lag2,manufacturing_productivity,registration_lag1,registration_lag2,regular_avg_wage,rnd_total,rnd_total_by_industry_app_sw,rnd_total_by_industry_consulting,rnd_total_by_industry_embedded_sw,rnd_total_by_industry_info_svc,rnd_total_by_industry_programming_svc,rnd_total_by_industry_system_sw,rnd_total_by_industry_virtual_asset,rnd_total_lag1,rnd_total_lag1_x,rnd_total_lag1_y,rnd_total_lag2,rnd_total_lag2_x,rnd_total_lag2_y,service_productivity,application_lag1_decomposed,application_lag2_decomposed,corp_domestic_applications_decomposed,corp_domestic_registrations_decomposed,loan_avg_decomposed,loan_avg_lag1_decomposed,loan_avg_lag2_decomposed,manufacturing_productivity_decomposed,registration_lag1_decomposed,registration_lag2_decomposed,regular_avg_wage_decomposed,rnd_total_decomposed,rnd_total_by_industry_app_sw_decomposed,rnd_total_by_industry_consulting_decomposed,rnd_total_by_industry_embedded_sw_decomposed,rnd_total_by_industry_info_svc_decomposed,rnd_total_by_industry_programming_svc_decomposed,rnd_total_by_industry_system_sw_decomposed,rnd_total_by_industry_virtual_asset_decomposed,rnd_total_lag1_decomposed,rnd_total_lag1_x_decomposed,rnd_total_lag1_y_decomposed,rnd_total_lag2_decomposed,rnd_total_lag2_x_decomposed,rnd_total_lag2_y_decomposed,service_productivity_decomposed,GDP,ICT_Production,ICT_Investment,CCSI,BSI_Composite,Corporate_Loan_Rate,productivity_index,Exchange_Rate,BSI_6M_MA,GDP_12M_MA,Exchange_Rate_12M_Std,CCSI_3M_Momentum,ICT_Prod_6M_Momentum,Loan_Rate_Lag_3M
2014-06-01,4.53,4.67,4.53,30890.0,30890.0,30274.844444444,89577.833333333,183960.91666667,17303.1,104.6,109.4,71.4,70.1,80.1,71.0,104.6,71.4,80.1,109.4,70.1,71.0,108.7,73.1,80.1,108.1,84.6,80.1,89.6,78.3,80.1,106.4,72.0,80.1,106.5,67.0,71.0,115.1,96.6,71.0,102.1,96.2,71.0,109.2,70.5,71.0,109.4,104.6,70.1,71.4,71.0,80.1,108.43333333333,107.0,70.4,72.5,74.4,76.566666666667,105.11666666667,106.41666666667,78.85,75.333333333333,65.8,64.616666666667,107.35,107.175,75.516666666667,74.891666666667,56.408333333333,56.241666666667,1085.7866666667,1077.5733333333,1175.4391666667,1085.7866666667,454086.08333333,4011.4,124832.11598284822,116804.39918133002,126387.33424080364,68770.67999327614,4.276285916577264,4.3678001008960905,4.673506080844981,176.8628832084101,73430.66732432459,68269.6196050148,265.0115614126355,4832856.955001995,27742.961969184857,913.7585346170712,89.18716628486052,1248.934189439792,7011.282786627442,34594.272665011464,240.90308463514395,4963371.441079914,80487.42283060326,4656259.389181874,4928471.619253961,40276.42957646367,6605122.296345614,31.84472445908608,124526.43194644834,116707.52707834286,126295.84149447449,68661.11115530277,4.265516886608511,4.3820363924613615,4.724457881700356,177.05755348146366,73030.0040590568,68291.02091033608,265.1757010576394,4815339.015480439,27920.406033478102,901.4391119151006,91.08220237598664,1229.1833603859905,7099.671295165001,34483.12444773337,172.18835191666977,5068562.323449904,79365.54244307292,4768181.134934287,4743279.972086485,41046.29906261067,6553981.944894295,31.80505028895628,446872.4,37576.9,12978.0,108.1,90.0,4.53,97.23333333333332,1085.7866666666666,90.66666666666669,439772.46666666673,9.58754410787199,-1.6000000000000083,1733.9000000000017,4.57
2014-07-01,4.54,4.62,4.54,30778.6,30778.6,30335.1,89848.0,183743.5,17308.6,101.7,102.1,72.0,68.5,80.1,71.0,101.7,72.0,80.1,102.1,68.5,71.0,104.6,71.4,80.1,107.7,73.0,80.1,100.4,77.0,80.1,108.2,73.6,80.1,109.4,70.1,71.0,109.4,74.1,71.0,94.6,93.1,71.0,108.5,71.8,71.0,102.1,101.7,68.5,72.0,71.0,80.1,106.0,105.0,68.533333333333,72.166666666667,74.4,76.566666666667,106.36666666667,106.63333333333,74.75,74.5,65.8,64.616666666667,106.81666666667,106.63333333333,75.241666666667,74.758333333333,56.408333333333,56.241666666667,1092.32,1074.08,1189.855,1092.32,447691.5,4016.3,125100.46742886328,117738.59555405726,126427.25949488924,67754.2581297217,4.252600901786373,4.343255401442013,4.6509410379602,176.51180686190142,73699.03187409391,68687.2977977306,265.7318494364647,4818508.783528221,27720.955959598825,920.0181604204796,89.14880864266162,1246.5535942486592,7028.053630653826,34596.624365305994,274.2450849861037,4967200.214400571,80487.53245918563,4677365.309862591,4927439.844869386,40273.84279566314,6334688.048333896,31.85672047348814,124832.52149835703,117594.71595297528,126326.05463301456,67824.4132242102,4.224315714738188,4.354088396898508,4.689496344978177,176.65180512000367,73208.43986317226,68714.51820538948,265.96683124869486,4802697.748762456,27943.65645469607,902.7696735962908,91.4345906858218,1223.5700808299175,7128.168743810981,34461.78489181106,178.1109709670227,5092987.679153563,79133.5704888465,4758457.542969122,4713579.484410058,41203.79139899909,6322021.308595938,31.952653379659235,447256.1,36847.43333333333,12964.8,105.6,89.33333333333333,4.54,96.6,1092.32,90.94444444444444,440993.6722222222,11.907943193990356,-4.1000000000000085,668.5333333333256,4.51
2014-08-01,4.35,4.58,4.35,30667.2,30667.2,30395.355555556,90118.166666667,183526.08333333,17348.7,103.3,97.5,72.8,62.6,80.1,71.0,103.3,72.8,80.1,97.5,62.6,71.0,101.7,72.0,80.1,108.7,73.1,80.1,109.0,72.9,80.1,113.0,76.7,80.1,102.1,68.5,71.0,106.5,67.0,71.0,95.7,72.2,71.0,107.0,65.1,71.0,97.5,103.3,62.6,72.8,71.0,80.1,103.0,103.2,67.066666666667,72.066666666667,74.4,76.566666666667,106.66666666667,105.68333333333,73.15,74.483333333333,65.8,64.616666666667,106.025,105.825,75.033333333333,74.433333333333,56.408333333333,56.241666666667,1098.8533333333,1070.5866666667,1204.2708333333,1098.8533333333,441296.91666667,4032.9666666667,125332.68636032168,118679.1552340437,126455.07769104656,66720.34263663915,4.228233458313459,4.318023560677868,4.627664699046821,176.16448356587318,73890.6883227132,69123.87814030216,266.50421613917456,4810304.311170977,27708.39276672192,923.488038136484,89.15393547871167,1245.2186074711944,7037.619269539619,34597.9473892947,293.210227030235,4969389.556843089,80487.82207475546,4713965.549029034,4926849.863800539,40272.381226940764,6055382.203844751,31.87112530951637,125098.86371127397,118467.93127340854,126357.38172934446,67011.26595640705,4.180304324167866,4.3237339588884325,4.642851604370526,176.29274349246208,73292.24245103697,69151.2722329385,266.72197084229435,4816550.961604779,27918.60718293108,900.874562375482,91.0907846935083,1230.8272830327317,7093.000536208127,34490.51580073842,169.91577384152643,5063890.22292652,79419.5637161902,4766167.004950948,4795606.592962179,41006.494952695866,6093666.988569481,32.09283362505497,447639.8,36117.96666666667,12951.6,107.5,89.66666666666667,4.35,97.53333333333332,1098.8533333333332,91.38888888888889,442126.7249999999,14.729170763510878,2.200000000000003,-396.83333333333576,4.5
2014-09-01,4.28,4.57,4.28,30555.8,30555.8,30455.611111111,90388.333333333,183308.66666667,17388.8,114.7,114.9,77.1,68.4,80.1,71.0,114.7,77.1,80.1,114.9,68.4,71.0,103.3,72.8,80.1,104.6,71.4,80.1,108.1,84.6,80.1,102.4,75.6,80.1,97.5,62.6,71.0,109.4,70.1,71.0,115.1,96.6,71.0,105.2,68.3,71.0,114.9,114.7,68.4,77.1,71.0,80.1,104.83333333333,106.56666666667,66.5,73.966666666667,74.4,76.566666666667,106.63333333333,106.78333333333,68.45,73.233333333333,65.8,64.616666666667,106.83333333333,106.85,75.041666666667,74.558333333333,56.408333333333,56.241666666667,1105.3866666667,1067.0933333333,1218.6866666667,1105.3866666667,434902.33333333,4049.6333333333,125525.4984008562,119584.77141227252,126468.20213095663,65736.79858285269,4.203985137919428,4.292934098994546,4.604435757900934,175.8360642843607,73979.35463014035,69565.85441555279,267.3096829457349,4810811.106002558,27709.21394143021,923.0293090677862,89.21454902415405,1245.358826711246,7036.973788268067,34597.81824661462,291.81084312181474,4969254.319283013,80488.32366797062,4760347.533031412,4926886.309641558,40272.50921139839,5783761.212263694,31.88750683862271,125327.54033713684,119307.21635808676,126372.23108726548,66241.5593342186,4.156549531751324,4.299046651314868,4.619851477822125,175.97951838187274,73284.69363681153,69590.85854579134,267.51767871734194,4842852.469278509,27893.32148862353,895.3849316807165,90.66151084677374,1241.0900619444817,7039.501396059726,34524.47021656447,143.9811165542343,5023660.235108489,79790.70773658273,4783746.363059853,4858824.96794892,40754.98590114255,5872364.193192028,32.10622909326412,448023.5,35388.5,12938.4,108.4,89.0,4.28,98.46666666666668,1105.3866666666663,90.88888888888889,443171.625,17.607621857449736,0.3000000000000113,-1462.199999999997,4.53
2014-10-01,4.14,4.51,4.14,30444.4,30444.4,30515.866666667,90658.5,183091.25,17428.9,109.2,115.1,78.2,76.6,80.1,71.0,109.2,78.2,80.1,115.1,76.6,71.0,114.7,77.1,80.1,101.7,72.0,80.1,107.7,73.0,80.1,117.8,72.6,80.1,114.9,68.4,71.0,102.1,68.5,71.0,109.4,74.1,71.0,118.3,69.3,71.0,115.1,109.2,76.6,78.2,71.0,80.1,109.16666666667,109.06666666667,69.2,76.033333333333,74.4,76.566666666667,107.58333333333,107.03333333333,68.866666666667,74.1,65.8,64.616666666667,106.56666666667,106.13333333333,75.65,75.025,56.408333333333,56.241666666667,1111.92,1063.6,1233.1025,1111.92,428507.75,4066.3,125680.6729280886,120418.60975705892,126465.92679477956,64865.04391228178,4.180642245602749,4.268798313445851,4.582006841798963,175.53928042491106,73951.93063704768,69999.02977184218,268.1250347433696,4821481.766413443,27725.64794696917,918.0059434812072,89.33554967323805,1247.2150354830112,7024.418210198425,34595.99931214758,266.6657554092556,4966406.879484877,80489.04209811485,4809546.706310648,4927653.638556917,40274.48764056332,5535397.925777802,31.905179932000426,125522.02757190794,120106.54853670752,126371.35641250484,65541.33249228433,4.133575308429091,4.275134524851601,4.59725450293374,175.66328685177683,73170.1271632969,70032.27211608535,268.3294935618626,4889756.19224614,27847.316824805715,885.9681741595421,89.89270778925422,1257.9641018324712,6948.536617198599,34579.61127069197,99.02780524929874,4955483.757017468,80417.96957061462,4808025.909528869,4957340.442365788,40333.61244731682,5664741.451424644,32.12106491811393,448818.7333333333,35810.86666666667,13025.333333333334,105.6,91.66666666666669,4.14,99.4,1111.92,90.11111111111111,444176.8055555555,20.226919556563097,0.0,-1281.8999999999942,4.54
2014-11-01,4.02,4.5,4.02,30333.0,30333.0,30576.122222222,90928.666666667,182873.83333333,17312.933333333,105.0,105.4,75.6,67.2,80.1,71.0,105.0,75.6,80.1,105.4,67.2,71.0,109.2,78.2,80.1,103.3,72.8,80.1,108.7,73.1,80.1,116.6,69.9,80.1,115.1,76.6,71.0,97.5,62.6,71.0,106.5,67.0,71.0,116.4,62.4,71.0,105.4,105.0,67.2,75.6,71.0,80.1,111.8,109.63333333333,70.733333333333,76.966666666667,74.4,76.566666666667,107.4,106.41666666667,68.9,74.516666666667,65.8,64.616666666667,105.65,105.16666666667,76.05,75.5,56.408333333333,56.241666666667,1118.4533333333,1060.1066666667,1247.5183333333,1118.4533333333,422113.16666667,4044.5333333333,125814.86117734908,121226.65616632976,126447.08113298914,64080.13354435804,4.156658718470206,4.244016218967507,4.558888450887254,175.2574899125861,73790.91265348869,70452.6119243311,269.009125471709,4844976.46114469,27761.782524034683,907.2162104593492,89.53483283204699,1251.2374318233076,6996.833305396575,34592.047645285646,211.55081717370405,4960137.378007551,80490.0574864807,4859676.200713583,4929343.143262454,40278.80088683382,5301152.817166012,31.92525865232693,125691.28061927708,120864.53928926378,126360.49452156352,64936.7992156412,4.110176538400324,4.250829315954323,4.574370174210219,175.3504283570393,72942.44976123393,70477.68662955667,269.18043249005234,4959933.610429321,27778.45306825497,872.4595713544471,88.70180850006822,1283.4606057424594,6813.074533201782,34663.55572712417,34.45747246812765,4852861.332397459,81360.62223098442,4836532.336085188,5097210.480528857,39698.143605191566,5476158.3816445125,32.137276616027215,449613.9666666667,36233.23333333333,13112.266666666666,103.4,90.33333333333331,4.02,98.2,1118.4533333333334,90.0,445142.26666666666,22.31071624263702,-4.099999999999994,-1101.6000000000058,4.35
2014-12-01,4.07,4.53,4.07,30221.6,30221.6,30636.377777778,91198.833333333,182656.41666667,17196.966666667,102.7,117.6,76.4,96.4,80.1,71.0,102.7,76.4,80.1,117.6,96.4,71.0,105.0,75.6,80.1,114.7,77.1,80.1,104.6,71.4,80.1,89.6,78.3,80.1,105.4,67.2,71.0,114.9,68.4,71.0,109.4,70.1,71.0,102.1,96.2,71.0,117.6,102.7,96.4,76.4,71.0,80.1,112.7,105.63333333333,80.066666666667,76.733333333333,74.4,76.566666666667,108.76666666667,106.1,73.283333333333,75.35,65.8,64.616666666667,106.94166666667,106.25833333333,76.066666666667,75.341666666667,56.408333333333,56.241666666667,1124.9866666667,1056.6133333333,1261.9341666667,1124.9866666667,415718.58333333,4022.7666666667,125925.44234591367,121947.58609004418,126411.90571807753,63464.45976091545,4.133591577452915,4.220195339798086,4.536577609029008,175.01188182596468,73491.68406030624,70897.65277746788,269.9092217976558,4881644.831373642,27818.15055513438,890.5264627400413,89.80894977661646,1257.4789924914048,6953.814179042073,34585.910274400514,125.66856490063084,4950352.514023831,80491.33517156148,4902556.063026663,4931979.966249703,40285.50807546433,5103239.178437972,31.946386198611552,125833.9424331372,121570.69055019344,126331.37056826668,64442.6395733304,4.087564527698105,4.227316042928853,4.551963569865617,175.03548562300415,72597.08355741066,70918.24542094776,270.0468288285504,5054949.730367208,27681.362489578743,855.1832905989723,87.08012068313239,1316.7021062706988,6634.536479035905,34773.89302077409,-48.073420927964136,4716701.3920339625,82615.33737560616,4866171.55606148,5279140.510114767,38854.859288915446,5310280.241150626,32.15489840437614,450409.2,36655.6,13199.2,101.7,89.33333333333333,4.07,97.0,1124.986666666667,89.8888888888889,446068.0083333333,23.55626833303608,-6.700000000000003,-921.3000000000028,4.28
2015-01-01,4.02,4.54,4.02,30110.2,30110.2,30696.633333333,91469.0,182439.0,17081.0,119.4,110.8,71.6,81.5,80.1,71.0,119.4,71.6,80.1,110.8,81.5,71.0,102.7,76.4,80.1,109.2,78.2,80.1,101.7,72.0,80.1,100.4,77.0,80.1,117.6,96.4,71.0,115.1,76.6,71.0,102.1,68.5,71.0,94.6,93.1,71.0,110.8,119.4,81.5,71.6,71.0,80.1,111.26666666667,109.03333333333,81.7,74.533333333333,74.4,76.566666666667,110.21666666667,109.05,75.45,75.283333333333,65.8,64.616666666667,108.29166666667,107.84166666667,75.1,74.891666666667,56.408333333333,56.241666666667,1131.52,1053.12,1276.35,1131.52,409324.0,4001.0,126026.0,122620.0,126357.0,63009.0,3.53,4.26,4.64,175.1,73020.0,71363.0,271.1,4935880.0,27901.3,867.0,90.0,1266.5,6890.5,34577.0,0.0,4935880.0,80491.0,4935880.0,4935880.0,40295.35,4935880.0,34.5,125958.339160102,122225.96558946343,126289.46800173922,64074.81057795416,4.063374241490127,4.200602752928192,4.514166216606798,175.0293237166252,72140.42171047218,71352.42257930517,270.9646157747371,5171886.735841231,27564.619739285783,834.8109611597635,85.1006797357266,1356.9574745429106,6420.017131241486,34907.91097126032,-145.40058924557638,4552207.396099003,84129.40460275565,4894874.338432494,5490687.351506453,37835.45054327158,5169555.2071413305,32.17545143890146,451707.06666666665,36871.5,13192.233333333334,103.2,88.33333333333333,4.02,95.8,1131.52,89.72222222222223,447008.3055555555,23.55626833303634,-2.3999999999999915,24.06666666667297,4.14
2015-02-01,4.02,4.35,4.02,30142.608333333,30142.608333333,30730.798611111,91340.416666667,181662.91666667,17104.166666667,123.6,107.5,73.0,76.8,75.2,67.4,123.6,73.0,75.2,107.5,76.8,67.4,119.4,71.6,80.1,105.0,75.6,80.1,103.3,72.8,80.1,109.0,72.9,80.1,110.8,81.5,71.0,105.4,67.2,71.0,97.5,62.6,71.0,95.7,72.2,71.0,107.5,123.6,76.8,73.0,67.4,75.2,111.96666666667,115.23333333333,84.9,73.666666666667,74.4,76.566666666667,111.88333333333,112.43333333333,77.816666666667,75.316666666667,65.8,64.616666666667,109.275,109.05833333333,75.483333333333,74.9,56.408333333333,56.241666666667,1133.9275,1059.6533333333,1266.3208333333,1133.9275,410504.16666667,4007.7666666667,126118.06574361488,123211.21274785847,126282.14195694884,62765.332026415286,4.086405199829674,4.1715063881231735,4.490684379393763,174.60141432003525,72371.4316799437,71834.98237215205,271.9226597497793,5007901.30720761,28010.984978389,833.7733409839226,90.65896727569594,1278.7498155332778,6806.674165144573,34564.98141826946,-167.9119143808972,4916867.138669747,80494.98905884083,4954175.937885422,4941003.594764832,40308.399510052586,4811682.451443576,31.99507908848657,126050.3133515862,122767.26662723284,126150.94236530414,63809.10836738774,4.037448016071993,4.176800625417644,4.49450445708374,175.03246902166066,71649.68713496883,71728.8417702374,272.16028491550105,5074256.734359532,28112.677077623648,814.8680176706393,91.26352757235,1279.6758801874971,6787.866811356615,34528.84299122294,-268.90058917084474,4934362.147898492,80199.19472391167,4891623.122575477,4862838.895283695,40518.4720225421,5021401.261633842,32.22160438883185,453004.93333333335,37087.4,13185.266666666666,103.9,86.33333333333333,4.02,95.63333333333333,1133.9275,89.16666666666667,447963.1583333334,23.00784377246409,0.5,969.4333333333344,4.02
2015-03-01,3.81,4.28,3.81,30175.016666667,30175.016666667,30764.963888889,91211.833333333,180886.83333333,17127.333333333,122.1,129.7,72.1,82.8,74.4,84.8,122.1,72.1,74.4,129.7,82.8,84.8,123.6,73.0,75.2,102.7,76.4,80.1,114.7,77.1,80.1,108.1,84.6,80.1,107.5,76.8,67.4,117.6,96.4,71.0,114.9,68.4,71.0,115.1,96.6,71.0,129.7,122.1,82.8,72.1,84.8,74.4,116.0,121.7,80.366666666667,72.233333333333,74.4,76.566666666667,114.35,113.66666666667,80.216666666667,74.483333333333,65.8,64.616666666667,110.49166666667,110.225,74.333333333333,73.858333333333,56.408333333333,56.241666666667,1136.335,1066.1866666667,1256.2916666667,1136.335,411684.33333333,4014.5333333333,126193.88678542712,123678.83387034872,126195.7288825277,62715.0632022819,4.065327416834256,4.149772541889779,4.470063777579999,174.46441426568697,71658.32037135046,72252.9640466056,272.8890801076613,5086568.261041407,28124.86872814928,800.3500942182137,91.13809037682226,1291.290068270399,6719.784954540551,34552.6397931044,-341.2311192802557,4897088.34978552,80496.96148832618,4959134.550803969,4946333.575723015,40321.90441161717,4734094.812655878,32.01917984904932,126130.00869225044,123284.20345012496,126039.10245184388,63703.52223172022,4.016674902118163,4.15545482074106,4.474993558912658,174.83075721528309,71006.17657943728,72103.79444356963,273.1149203446528,5144864.142733075,28203.005685949385,792.7456908852619,91.8250198486209,1283.77304765748,6747.894641044666,34503.09912945466,-384.43615143008367,4937498.14412823,80038.64324981296,4903045.983517557,4846642.195893596,40641.85694423904,4922113.005263112,32.24710842376918,454302.8,37303.3,13178.3,102.0,89.66666666666667,3.81,95.46666666666668,1136.335,89.27777777777777,448932.56666666665,22.03427579050413,0.2999999999999971,1914.800000000003,4.07
2015-04-01,3.67,4.14,3.67,30207.425,30207.425,30799.129166667,91083.25,180110.75,17150.5,113.8,115.5,70.9,71.7,66.1,70.8,113.8,70.9,66.1,115.5,71.7,70.8,122.1,72.1,74.4,119.4,71.6,80.1,109.2,78.2,80.1,107.7,73.0,80.1,129.7,82.8,84.8,110.8,81.5,71.0,115.1,76.6,71.0,109.4,74.1,71.0,115.5,113.8,71.7,70.9,70.8,66.1,117.56666666667,119.83333333333,77.1,72.0,74.333333333333,71.9,114.41666666667,114.43333333333,79.4,73.266666666667,65.8,64.616666666667,111.0,110.73333333333,74.133333333333,73.683333333333,56.408333333333,56.241666666667,1138.7425,1072.72,1246.2625,1138.7425,412864.5,4021.3,126268.84791469036,124128.8889629141,126077.40277068272,62829.72708114847,4.042172711110108,4.125906472531826,4.447317633346667,174.35184284362242,70757.79978397739,72692.87356343101,273.9801116549999,5186119.018549875,28256.98414352299,761.6264008394123,91.68330555810384,1305.8274051242802,6618.991581404998,34538.33203244757,-542.2584053255987,4874141.637149817,80499.16254224643,4954632.921446107,4952517.247018211,40337.56508026368,4681680.619498281,32.04731296899794,126202.94397547453,123751.27142547956,125910.89059343896,63736.74973577961,3.9941892578130025,4.13251445507968,4.454683673727038,174.69257054572645,70287.12647667795,72452.52507780018,274.1058987885373,5220188.283670035,28302.97505668232,771.6280127337408,92.44973164302564,1287.4290064759884,6715.3474719059695,34476.79480540555,-495.304132610258,4946166.970944992,79829.52496299395,4909866.857779748,4822392.756177133,40791.37389886136,4848249.30951479,32.274460696239345,454954.06666666665,37165.76666666667,13206.5,104.9,93.66666666666669,3.67,95.3,1138.7425,89.6111111111111,449839.5111111111,20.7314150844022,1.7000000000000028,1354.9000000000017,4.02
2015-05-01,3.71,4.02,3.71,30239.833333333,30239.833333333,30833.294444444,90954.666666667,179334.66666667,17358.3,110.0,107.5,72.2,64.6,39.3,42.8,110.0,72.2,39.3,107.5,64.6,42.8,113.8,70.9,66.1,123.6,73.0,75.2,105.0,75.6,80.1,108.7,73.1,80.1,115.5,71.7,70.8,107.5,76.8,67.4,105.4,67.2,71.0,106.5,67.0,71.0,107.5,110.0,64.6,72.2,42.8,39.3,117.56666666667,115.3,73.033333333333,71.733333333333,66.133333333333,59.933333333333,114.76666666667,115.26666666667,78.966666666667,72.7,65.8,64.616666666667,111.08333333333,110.84166666667,73.933333333333,73.608333333333,56.408333333333,56.241666666667,1141.15,1079.2533333333,1236.2333333333,1141.15,414044.66666667,4050.2666666667,126331.45519993996,124502.62069976346,125938.3690164162,63092.45898912056,4.0199559252145765,4.103015275696159,4.425394482866244,174.28497426168948,69806.25438405367,73081.09034191904,275.041129346905,5292328.885655017,28380.40984693011,725.4998096669224,92.18341378150556,1319.399107652768,6524.83484444663,34524.974715682474,-730.0208849623153,4852702.771029814,80501.14172523949,4943066.135526221,4958294.583680917,40352.190643552574,4659701.446428335,32.075929446609074,126260.24645535936,124159.20896682504,125753.90866963442,63901.26884780348,3.972467944409533,4.110288155496086,4.434417336684213,174.61187303260857,69505.3282721496,72754.19316463695,275.08226505592046,5303829.707564863,28391.044815675017,753.5854085514051,93.03041679386736,1289.449587297457,6691.520923295269,34449.807001845955,-590.427056955359,4957517.711491314,79613.41332837222,4912427.331961219,4797687.886259326,40946.40984475482,4798466.62638597,32.30317489932123,455605.3333333333,37028.23333333333,13234.7,106.3,92.0,3.71,95.33333333333331,1141.15,89.8888888888889,450683.9916666667,19.18026069577828,2.3999999999999915,795.0,4.02
