도메인,날짜,지수종류,돈,이동평균_3개월,이동평균_6개월,이동평균_12개월
특수산업용기계,2018-05-01,원지수 (2020=100),124.2,143.66666666666669,151.0,136.325
특수산업용기계,2018-05-01,계절조정지수 (2020=100),115.4,132.6,146.96666666666667,136.28333333333333
특수산업용기계,2018-06-01,원지수 (2020=100),107.3,126.5,140.85,132.3
특수산업용기계,2018-06-01,계절조정지수 (2020=100),97.3,118.13333333333334,138.29999999999998,132.70000000000002
특수산업용기계,2018-07-01,원지수 (2020=100),81.2,104.23333333333333,127.0,128.67499999999998
특수산업용기계,2018-07-01,계절조정지수 (2020=100),82.7,98.46666666666668,122.98333333333333,129.06666666666666
특수산업용기계,2018-08-01,원지수 (2020=100),67.2,85.23333333333333,114.45,124.64999999999999
특수산업용기계,2018-08-01,계절조정지수 (2020=100),74.3,84.76666666666667,108.68333333333332,124.825
특수산업용기계,2018-09-01,원지수 (2020=100),96.9,81.76666666666667,104.13333333333333,122.04166666666667
특수산업용기계,2018-09-01,계절조정지수 (2020=100),101.9,86.30000000000001,102.21666666666665,121.72500000000001
특수산업용기계,2018-10-01,원지수 (2020=100),76.5,80.2,92.21666666666665,121.42500000000001
특수산업용기계,2018-10-01,계절조정지수 (2020=100),87.1,87.76666666666667,93.11666666666667,121.09166666666668
특수산업용기계,2018-11-01,원지수 (2020=100),72.2,81.86666666666667,83.55,117.27500000000002
특수산업용기계,2018-11-01,계절조정지수 (2020=100),76.8,88.60000000000001,86.68333333333334,116.825
특수산업용기계,2018-12-01,원지수 (2020=100),83.9,77.53333333333335,79.64999999999999,110.25
특수산업용기계,2018-12-01,계절조정지수 (2020=100),72.0,78.63333333333334,82.46666666666667,110.38333333333333
특수산업용기계,2019-01-01,원지수 (2020=100),66.9,74.33333333333333,77.26666666666667,102.13333333333334
특수산업용기계,2019-01-01,계절조정지수 (2020=100),68.7,72.5,80.13333333333334,101.55833333333334
특수산업용기계,2019-02-01,원지수 (2020=100),50.2,67.00000000000001,74.43333333333334,94.44166666666668
특수산업용기계,2019-02-01,계절조정지수 (2020=100),57.9,66.2,77.4,93.04166666666667
특수산업용기계,2019-03-01,원지수 (2020=100),62.5,59.866666666666674,68.7,86.41666666666667
특수산업용기계,2019-03-01,계절조정지수 (2020=100),54.8,60.466666666666676,69.55,85.88333333333333
특수산업용기계,2019-04-01,원지수 (2020=100),83.1,65.26666666666667,69.80000000000001,81.00833333333334
특수산업용기계,2019-04-01,계절조정지수 (2020=100),79.0,63.90000000000001,68.2,80.65833333333333
특수산업용기계,2019-05-01,원지수 (2020=100),67.9,71.16666666666667,69.08333333333333,76.31666666666666
특수산업용기계,2019-05-01,계절조정지수 (2020=100),64.0,65.93333333333334,66.06666666666666,76.375
특수산업용기계,2019-06-01,원지수 (2020=100),65.8,72.26666666666667,66.06666666666668,72.85833333333333
특수산업용기계,2019-06-01,계절조정지수 (2020=100),59.1,67.36666666666669,63.916666666666664,73.19166666666668
특수산업용기계,2019-07-01,원지수 (2020=100),50.3,61.333333333333336,63.29999999999999,70.28333333333333
특수산업용기계,2019-07-01,계절조정지수 (2020=100),51.6,58.23333333333335,61.06666666666667,70.6
특수산업용기계,2019-08-01,원지수 (2020=100),46.5,54.199999999999996,62.68333333333334,68.55833333333334
특수산업용기계,2019-08-01,계절조정지수 (2020=100),52.0,54.23333333333335,60.083333333333336,68.74166666666666
특수산업용기계,2019-09-01,원지수 (2020=100),52.9,49.9,61.083333333333336,64.89166666666667
특수산업용기계,2019-09-01,계절조정지수 (2020=100),57.1,53.566666666666684,60.46666666666667,65.00833333333334
특수산업용기계,2019-10-01,원지수 (2020=100),55.0,51.46666666666667,56.4,63.099999999999994
특수산업용기계,2019-10-01,계절조정지수 (2020=100),60.5,56.53333333333335,57.383333333333326,62.791666666666664
특수산업용기계,2019-11-01,원지수 (2020=100),49.5,52.46666666666667,53.333333333333336,61.208333333333336
특수산업용기계,2019-11-01,계절조정지수 (2020=100),52.5,56.70000000000002,55.46666666666666,60.76666666666667
특수산업용기계,2019-12-01,원지수 (2020=100),78.6,61.03333333333333,55.46666666666666,60.76666666666666
특수산업용기계,2019-12-01,계절조정지수 (2020=100),66.3,59.76666666666668,56.666666666666664,60.291666666666664
특수산업용기계,2020-01-01,원지수 (2020=100),53.3,60.46666666666666,55.96666666666667,59.63333333333333
특수산업용기계,2020-01-01,계절조정지수 (2020=100),48.9,55.90000000000001,56.21666666666666,58.64166666666667
특수산업용기계,2020-02-01,원지수 (2020=100),84.4,72.10000000000001,62.28333333333333,62.48333333333334
특수산업용기계,2020-02-01,계절조정지수 (2020=100),93.5,69.56666666666668,63.133333333333326,61.60833333333334
특수산업용기계,2020-03-01,원지수 (2020=100),120.9,86.2,73.61666666666666,67.35
특수산업용기계,2020-03-01,계절조정지수 (2020=100),100.2,80.86666666666667,70.31666666666668,65.39166666666667
특수산업용기계,2020-04-01,원지수 (2020=100),103.9,103.06666666666666,81.76666666666667,69.08333333333333
특수산업용기계,2020-04-01,계절조정지수 (2020=100),94.7,96.13333333333334,76.01666666666667,66.7
특수산업용기계,2020-05-01,원지수 (2020=100),129.7,118.16666666666667,95.13333333333333,74.23333333333333
특수산업용기계,2020-05-01,계절조정지수 (2020=100),117.3,104.06666666666668,86.81666666666666,71.14166666666667
특수산업용기계,2020-06-01,원지수 (2020=100),124.2,119.26666666666665,102.73333333333333,79.10000000000001
특수산업용기계,2020-06-01,계절조정지수 (2020=100),109.4,107.13333333333334,94.0,75.33333333333333
특수산업용기계,2020-07-01,원지수 (2020=100),116.0,123.3,113.18333333333334,84.575
특수산업용기계,2020-07-01,계절조정지수 (2020=100),133.2,119.96666666666665,108.05,82.13333333333334
특수산업용기계,2020-08-01,원지수 (2020=100),68.0,102.73333333333333,110.45,86.36666666666667
특수산업용기계,2020-08-01,계절조정지수 (2020=100),91.6,111.39999999999999,107.73333333333333,85.43333333333334
특수산업용기계,2020-09-01,원지수 (2020=100),74.9,86.30000000000001,102.78333333333332,88.2
특수산업용기계,2020-09-01,계절조정지수 (2020=100),86.9,103.90000000000002,105.51666666666665,87.91666666666667
특수산업용기계,2020-10-01,원지수 (2020=100),64.8,69.23333333333333,96.26666666666667,89.01666666666667
특수산업용기계,2020-10-01,계절조정지수 (2020=100),85.3,87.93333333333334,103.94999999999999,89.98333333333333
특수산업용기계,2020-11-01,원지수 (2020=100),97.9,79.2,90.96666666666665,93.05000000000001
특수산업용기계,2020-11-01,계절조정지수 (2020=100),109.3,93.83333333333333,102.61666666666666,94.71666666666665
특수산업용기계,2020-12-01,원지수 (2020=100),161.9,108.2,97.25,99.99166666666666
특수산업용기계,2020-12-01,계절조정지수 (2020=100),129.8,108.13333333333334,106.01666666666667,100.00833333333334
특수산업용기계,2021-01-01,원지수 (2020=100),166.4,142.0666666666667,105.65000000000002,109.41666666666667
특수산업용기계,2021-01-01,계절조정지수 (2020=100),151.6,130.23333333333335,109.08333333333333,108.56666666666666
특수산업용기계,2021-02-01,원지수 (2020=100),135.1,154.46666666666667,116.83333333333333,113.64166666666667
특수산업용기계,2021-02-01,계절조정지수 (2020=100),153.9,145.10000000000002,119.46666666666665,113.60000000000001
특수산업용기계,2021-03-01,원지수 (2020=100),181.8,161.10000000000002,134.65,118.71666666666668
특수산업용기계,2021-03-01,계절조정지수 (2020=100),152.2,152.56666666666666,130.35,117.93333333333332
특수산업용기계,2021-04-01,원지수 (2020=100),196.1,171.0,156.53333333333333,126.39999999999999
특수산업용기계,2021-04-01,계절조정지수 (2020=100),180.3,162.13333333333335,146.18333333333334,125.06666666666668
특수산업용기계,2021-05-01,원지수 (2020=100),151.0,176.29999999999998,165.38333333333333,128.17499999999998
특수산업용기계,2021-05-01,계절조정지수 (2020=100),137.2,156.56666666666666,150.83333333333334,126.72499999999998
특수산업용기계,2021-06-01,원지수 (2020=100),156.3,167.8,164.45000000000002,130.85
특수산업용기계,2021-06-01,계절조정지수 (2020=100),138.1,151.86666666666667,152.21666666666667,129.11666666666667
특수산업용기계,2021-07-01,원지수 (2020=100),170.6,159.29999999999998,165.15,135.4
특수산업용기계,2021-07-01,계절조정지수 (2020=100),198.0,157.76666666666668,159.95000000000002,134.51666666666668
특수산업용기계,2021-08-01,원지수 (2020=100),109.4,145.43333333333334,160.86666666666667,138.85
특수산업용기계,2021-08-01,계절조정지수 (2020=100),148.8,161.63333333333333,159.1,139.28333333333333
특수산업용기계,2021-09-01,원지수 (2020=100),110.7,130.23333333333332,149.01666666666668,141.83333333333334
특수산업용기계,2021-09-01,계절조정지수 (2020=100),126.0,157.60000000000002,154.73333333333332,142.54166666666666
특수산업용기계,2021-10-01,원지수 (2020=100),103.4,107.83333333333333,133.56666666666666,145.05
특수산업용기계,2021-10-01,계절조정지수 (2020=100),137.7,137.5,147.63333333333333,146.90833333333333
특수산업용기계,2021-11-01,원지수 (2020=100),128.8,114.3,129.86666666666667,147.625
특수산업용기계,2021-11-01,계절조정지수 (2020=100),139.9,134.53333333333333,148.08333333333334,149.45833333333334
특수산업용기계,2021-12-01,원지수 (2020=100),175.8,136.0,133.11666666666667,148.78333333333333
특수산업용기계,2021-12-01,계절조정지수 (2020=100),134.5,137.36666666666667,147.48333333333335,149.85
특수산업용기계,2022-01-01,원지수 (2020=100),135.4,146.66666666666666,127.25,146.20000000000002
특수산업용기계,2022-01-01,계절조정지수 (2020=100),125.4,133.26666666666668,135.38333333333335,147.66666666666666
특수산업용기계,2022-02-01,원지수 (2020=100),109.6,140.26666666666665,127.28333333333335,144.07500000000002
특수산업용기계,2022-02-01,계절조정지수 (2020=100),122.7,127.53333333333336,131.03333333333333,145.06666666666666
특수산업용기계,2022-03-01,원지수 (2020=100),142.7,129.23333333333332,132.61666666666667,140.81666666666666
특수산업용기계,2022-03-01,계절조정지수 (2020=100),121.1,123.06666666666668,130.21666666666667,142.475
특수산업용기계,2022-04-01,원지수 (2020=100),120.4,124.2333333333333,135.45000000000002,134.50833333333335
특수산업용기계,2022-04-01,계절조정지수 (2020=100),113.9,119.23333333333335,126.25,136.94166666666666
특수산업용기계,2022-05-01,원지수 (2020=100),168.4,143.83333333333331,142.05,135.95833333333334
특수산업용기계,2022-05-01,계절조정지수 (2020=100),155.7,130.23333333333335,128.88333333333333,138.48333333333335
특수산업용기계,2022-06-01,원지수 (2020=100),179.1,155.96666666666667,142.6,137.85833333333335
특수산업용기계,2022-06-01,계절조정지수 (2020=100),159.7,143.1,133.08333333333334,140.28333333333333
특수산업용기계,2022-07-01,원지수 (2020=100),144.6,164.03333333333333,144.13333333333333,135.69166666666666
특수산업용기계,2022-07-01,계절조정지수 (2020=100),168.5,161.3,140.26666666666665,137.825
특수산업용기계,2022-08-01,원지수 (2020=100),143.9,155.86666666666665,149.85,138.5666666666667
특수산업용기계,2022-08-01,계절조정지수 (2020=100),196.6,174.93333333333337,152.58333333333331,141.80833333333334
특수산업용기계,2022-09-01,원지수 (2020=100),129.6,139.36666666666665,147.66666666666666,140.14166666666668
특수산업용기계,2022-09-01,계절조정지수 (2020=100),150.1,171.73333333333335,157.41666666666666,143.81666666666666
특수산업용기계,2022-10-01,원지수 (2020=100),118.2,130.56666666666666,147.29999999999998,141.375
특수산업용기계,2022-10-01,계절조정지수 (2020=100),150.9,165.86666666666667,163.58333333333331,144.91666666666666
특수산업용기계,2022-11-01,원지수 (2020=100),167.3,138.36666666666665,147.11666666666667,144.58333333333334
특수산업용기계,2022-11-01,계절조정지수 (2020=100),177.1,159.36666666666667,167.15,148.01666666666668
특수산업용기계,2022-12-01,원지수 (2020=100),222.1,169.20000000000002,154.28333333333333,148.44166666666666
특수산업용기계,2022-12-01,계절조정지수 (2020=100),169.0,165.66666666666669,168.70000000000002,150.89166666666668
특수산업용기계,2023-01-01,원지수 (2020=100),105.2,164.86666666666665,147.71666666666667,145.92499999999998
특수산업용기계,2023-01-01,계절조정지수 (2020=100),95.2,147.1,156.48333333333335,148.375
특수산업용기계,2023-02-01,원지수 (2020=100),121.2,149.49999999999997,143.9333333333333,146.89166666666668
특수산업용기계,2023-02-01,계절조정지수 (2020=100),144.5,136.23333333333335,147.79999999999998,150.19166666666666
특수산업용기계,2023-03-01,원지수 (2020=100),174.5,133.63333333333333,151.41666666666666,149.54166666666666
특수산업용기계,2023-03-01,계절조정지수 (2020=100),151.9,130.53333333333333,148.1,152.75833333333333
특수산업용기계,2023-04-01,원지수 (2020=100),174.4,156.7,160.78333333333333,154.04166666666666
특수산업용기계,2023-04-01,계절조정지수 (2020=100),163.4,153.26666666666668,150.18333333333334,156.88333333333333
특수산업용기계,2023-05-01,원지수 (2020=100),159.8,169.56666666666666,159.53333333333333,153.32500000000002
특수산업용기계,2023-05-01,계절조정지수 (2020=100),148.8,154.70000000000002,145.46666666666667,156.30833333333334
특수산업용기계,2023-06-01,원지수 (2020=100),153.1,162.4333333333333,148.03333333333333,151.15833333333333
특수산업용기계,2023-06-01,계절조정지수 (2020=100),139.1,150.43333333333337,140.48333333333332,154.59166666666667
특수산업용기계,2023-07-01,원지수 (2020=100),113.2,142.03333333333333,149.36666666666667,148.54166666666666
특수산업용기계,2023-07-01,계절조정지수 (2020=100),130.9,139.60000000000002,146.4333333333333,151.45833333333334
특수산업용기계,2023-08-01,원지수 (2020=100),98.1,121.46666666666664,145.51666666666665,144.725
특수산업용기계,2023-08-01,계절조정지수 (2020=100),134.3,134.76666666666668,144.73333333333332,146.26666666666665
특수산업용기계,2023-09-01,원지수 (2020=100),116.3,109.19999999999997,135.81666666666666,143.61666666666667
특수산업용기계,2023-09-01,계절조정지수 (2020=100),129.8,131.66666666666669,141.04999999999998,144.57500000000002
특수산업용기계,2023-10-01,원지수 (2020=100),94.1,102.83333333333331,122.43333333333332,141.60833333333332
특수산업용기계,2023-10-01,계절조정지수 (2020=100),121.1,128.4,134.0,142.09166666666667
특수산업용기계,2023-11-01,원지수 (2020=100),111.9,107.43333333333332,114.45,136.99166666666667
특수산업용기계,2023-11-01,계절조정지수 (2020=100),116.1,122.33333333333336,128.55,137.00833333333333
특수산업용기계,2023-12-01,원지수 (2020=100),181.6,129.19999999999996,119.2,133.61666666666667
특수산업용기계,2023-12-01,계절조정지수 (2020=100),133.8,123.66666666666669,127.66666666666667,134.07500000000002
특수산업용기계,2024-01-01,원지수 (2020=100),134.0,142.49999999999997,122.66666666666667,136.01666666666668
특수산업용기계,2024-01-01,계절조정지수 (2020=100),125.2,125.03333333333336,126.71666666666665,136.57500000000002
특수산업용기계,2024-02-01,원지수 (2020=100),136.9,150.83333333333331,129.13333333333335,137.32500000000002
특수산업용기계,2024-02-01,계절조정지수 (2020=100),164.5,141.1666666666667,131.75,138.24166666666667
특수산업용기계,2024-03-01,원지수 (2020=100),141.0,137.29999999999998,133.25,134.53333333333333
